gene	logfoldchanges	scores	pvals	pvals_adj	pct_in_group
ADAP2	0.8166788	0.22250164	0.8239234045687436	1.0	
APBB2	0.7541569	0.21961787	0.8261687649549628	1.0	
AP001056.1	0.99815845	0.21747962	0.8278345902264355	1.0	
KIF18A	0.80890393	0.21733934	0.8279439030209399	1.0	
CLTCL1	1.9026085	0.21708082	0.8281453596138555	1.0	
IGHG3	0.47695154	0.21640949	0.8286685748544917	1.0	
AC108879.1	0.900414	0.21496059	0.8297980414566628	1.0	
MYBL2	0.8480203	0.21327925	0.8311091634989216	1.0	
DCLK2	1.414901	0.21027726	0.8334512850374209	1.0	
BEND4	0.8285929	0.20872816	0.8346604495392911	1.0	
GGA2	0.30037776	0.20691456	0.8360765916073163	1.0	
AL159169.2	2.0774086	0.2066881	0.8362534511844921	1.0	
IGHV3-72	1.611024	0.2058865	0.8368795692410931	1.0	
WASIR2	1.0057276	0.2056861	0.8370361149174751	1.0	
IGLV3-16	2.2849858	0.20554984	0.8371425696636512	1.0	
AL022328.3	0.8898729	0.2054817	0.8371957981550722	1.0	
MRVI1-AS1	0.6663257	0.20429333	0.8381242853064723	1.0	
AC091045.1	0.87458444	0.20070016	0.8409330333814587	1.0	
CCSER1	0.7633603	0.20052782	0.8410678042349408	1.0	
AC093330.1	1.0318093	0.20000477	0.8414768466060976	1.0	
HRK	0.6750388	0.19935147	0.8419878178598565	1.0	
RPS18	-0.045381054	0.19847372	0.8426744422578115	1.0	
ZNF860	0.69850415	0.19808094	0.842981737611461	1.0	
AL355076.2	0.6052592	0.19761601	0.8433455058652051	1.0	
ZDHHC19	0.8636858	0.19482245	0.8455319524305167	1.0	
CHL1	1.0353189	0.19447775	0.8458018120207579	1.0	
IGKV1-6	0.64491	0.19358797	0.8464985098593952	1.0	
PLA2G4C	1.1685834	0.1928926	0.8470430847658404	1.0	
PARM1	0.7425127	0.19279039	0.8471231293160794	1.0	
TP53I3	0.7546125	0.19276033	0.8471466721310519	1.0	
IGLV8-61	0.88244206	0.19242766	0.8474072217205033	1.0	
PEG10	0.6473089	0.19064611	0.848802857803375	1.0	
GORASP1	0.7412442	0.18922529	0.8499162529387465	1.0	
SAMD4A	0.8288664	0.18911506	0.8500026360472815	1.0	
EML6	0.7623942	0.18749784	0.8512703183446763	1.0	
FBXO10	0.57680744	0.18583252	0.8525761029705523	1.0	
PPM1J	1.4474413	0.18384656	0.8541338302941732	1.0	
SOGA1	0.76875067	0.1819568	0.8556166359322224	1.0	
CPED1	0.9963921	0.18047182	0.8567821678800354	1.0	
SH2B2	0.80328906	0.18038766	0.8568482397981665	1.0	
SYT1	0.9399667	0.17931552	0.8576899578044906	1.0	
AC133065.1	0.6729362	0.1776502	0.8589976945705973	1.0	
PARVB	0.4858359	0.17745581	0.8591503678313613	1.0	
IGLV7-43	0.5756782	0.17725742	0.8593061944249596	1.0	
SHISA8	1.3003126	0.17722936	0.8593282309513142	1.0	
C17orf100	1.112689	0.17686263	0.8596162899024133	1.0	
AC020914.1	2.8666484	0.17567827	0.8605467060629489	1.0	
TNFSF9	0.71668625	0.17540973	0.8607576903357675	1.0	
IGHV2-70	0.7027121	0.17495483	0.8611151266623989	1.0	
LCN8	0.60298437	0.17337368	0.8623577142794778	1.0	
HLX-AS1	1.1173651	0.17335564	0.8623718902536341	1.0	
WSCD2	2.6035242	0.17169634	0.8636762689099962	1.0	
KCNMA1	1.1946567	0.17167829	0.8636904489870671	1.0	
PSD3	1.2771583	0.17052199	0.8645996409286713	1.0	
TMED8	0.5709539	0.17042981	0.8646721319003828	1.0	
DHTKD1	0.6267058	0.1702294	0.8648297248976281	1.0	
LINC01535	1.2735299	0.16950597	0.8653986803088451	1.0	
IGKV1D-43	1.263799	0.1691172	0.8657044635821103	1.0	
PPIL6	1.1507303	0.16874646	0.865996079762081	1.0	
IGHV1-24	0.82434404	0.16714124	0.8672589090132903	1.0	
GPSM2	1.5156144	0.16695288	0.8674071284811344	1.0	
IGHV3-64D	1.339706	0.16525549	0.8687428901199316	1.0	
IGHV2-26	0.8461012	0.16523746	0.8687570855917102	1.0	
CHST15	0.7074622	0.16444387	0.8693817281688052	1.0	
AC111006.1	1.2899702	0.16421542	0.8695615646456794	1.0	
IGLC5	2.232556	0.16373646	0.8699386121306067	1.0	
AL451069.2	0.8882356	0.16329157	0.8702888668301079	1.0	
KMO	0.5659448	0.16166835	0.8715670384561134	1.0	
AC006230.1	0.84795636	0.16091283	0.8721620551629026	1.0	
COLCA1	1.968813	0.16077857	0.8722678084176589	1.0	
EVI5	0.61621845	0.16038778	0.872575610725828	1.0	
RNF32	1.2957505	0.1602475	0.872686108570274	1.0	
GRAMD1C	0.44621062	0.15935172	0.8733917747199961	1.0	
CD1D	0.63930964	0.15906514	0.8736175460358393	1.0	
GPRC5D	1.3912241	0.15906113	0.8736207037496388	1.0	
AL050309.1	0.5966678	0.15877657	0.8738449065719222	1.0	
IGKV6-21	1.4159937	0.15808319	0.8743912459683476	1.0	
BTNL9	0.6207017	0.15619342	0.8758805609655398	1.0	
DIRAS1	0.7422178	0.15616336	0.8759042545900012	1.0	
AL022332.1	1.2402767	0.15489082	0.8769073864456081	1.0	
CLMN	0.6492612	0.15483873	0.876948463785756	1.0	
BRI3BP	0.85954803	0.153979	0.8776262876630108	1.0	
ARHGAP17	0.37495834	0.15063433	0.8802641719094049	1.0	
CLEC4A	0.79216266	0.15062833	0.8802689146684123	1.0	
AC092650.1	1.6402593	0.14988886	0.8808523067274907	1.0	
IGHV3-23	0.39812294	0.14981872	0.8809076453802471	1.0	
GPM6A	0.70857	0.1477546	0.8825364421111511	1.0	
AC233755.1	1.0120708	0.14724158	0.8829413466112646	1.0	
KCNQ5	0.649723	0.1460993	0.883843001504672	1.0	
TREML2	0.94611514	0.14578266	0.8840929606010427	1.0	
IGHV3-71	21.56936	0.14577465	0.8840992888292862	1.0	
CRYM	0.9239962	0.14447807	0.8851229767991162	1.0	
AC004130.2	2.2947092	0.14256826	0.8866311689357773	1.0	
AL603839.3	1.4642301	0.14202517	0.8870601214731375	1.0	
IGKV2D-30	1.0970682	0.1415322	0.8874495313958427	1.0	
TNFSF13	0.6713946	0.14036587	0.8883709263018331	1.0	
AC027682.3	1.0060202	0.13979071	0.888825346757978	1.0	
DNAJC5B	0.5781661	0.13856828	0.8897913093178063	1.0	
DNAH8	1.1967496	0.13752219	0.8906180498874383	1.0	
LINC01374	1.2082733	0.13638192	0.8915193642436493	1.0	
CRIP3	0.9088896	0.13626169	0.8916144143692897	1.0	
DGAT2	0.81708556	0.13600317	0.8918187774111426	1.0	
IGHV3-15	0.57508624	0.13362643	0.8936979850150102	1.0	
L1TD1	1.1604561	0.13348615	0.8938089182180986	1.0	
PTPRK	0.6324051	0.1330593	0.8941464848757413	1.0	
GNG3	0.49075952	0.13288094	0.8942875395376132	1.0	
SMIM18	3.2510114	0.1323579	0.894701213480858	1.0	
JAM2	2.8260086	0.13235389	0.8947043835068433	1.0	
IL3RA	0.8350024	0.13172664	0.8952005132664317	1.0	
ZNF804A	0.48245886	0.13038196	0.8962642392411826	1.0	
DISP1	0.9925894	0.12983488	0.8966970754255282	1.0	
P2RX1	0.564108	0.12865852	0.897627856459323	1.0	
AL157402.1	2.2794333	0.12835592	0.8978673135948787	1.0	
GNRH1	2.4169283	0.12685293	0.8990568076307995	1.0	
ZBED2	1.7259159	0.12673268	0.8991519769868921	1.0	
IGHV4-59	0.42256093	0.124985196	0.9005352679682193	1.0	
IGKV2D-28	0.92933506	0.12494712	0.90056541186139	1.0	
AC245060.6	2.4300423	0.124446124	0.9009620553761621	1.0	
S100Z	0.7876682	0.124053344	0.9012730411913761	1.0	
ZNF775	1.464554	0.1237307	0.9015285051635249	1.0	
AF131216.5	1.7526311	0.122844934	0.9022298933910238	1.0	
IGKV1-13	21.168222	0.12213552	0.9027916937821968	1.0	
RAB31	0.5002613	0.12167059	0.9031599057719999	1.0	
SLC15A2	0.68874425	0.121402055	0.9033725894334295	1.0	
LINC01320	1.7717661	0.121359974	0.9034059210838455	1.0	
IGLV9-49	0.5191817	0.1207227	0.9039106782778306	1.0	
OPN3	0.64115626	0.12062651	0.9039868714211889	1.0	
HLA-DQB1-AS1	2.6969929	0.12052029	0.9040710023773179	1.0	
PHETA1	0.8491123	0.118732736	0.9054871030890836	1.0	
LINC01358	0.86829734	0.11853834	0.9056411143045444	1.0	
IGKV1-8	0.49222612	0.11775478	0.9062619583249378	1.0	
NDST1	0.954039	0.11754436	0.9064286909169039	1.0	
ZBTB20-AS5	0.8272407	0.116386056	0.9073465877752365	1.0	
ADD2	0.7231341	0.115734756	0.9078627606831293	1.0	
AL132639.3	1.1058773	0.11568666	0.9079008796124908	1.0	
SLC25A43	0.582288	0.11547624	0.9080676524210852	1.0	
AC016745.1	1.1007824	0.115331955	0.9081820132609534	1.0	
POMT2	1.0578891	0.115073435	0.9083869145235497	1.0	
L1CAM	0.881553	0.11492915	0.908501280670342	1.0	
ACSF2	0.5431504	0.114610516	0.9087538459596919	1.0	
AC073575.2	20.901165	0.11425581	0.9090350143937893	1.0	
AP002852.1	20.497524	0.11425581	0.9090350143937893	1.0	
AC112491.1	0.69941515	0.11423376	0.9090524885147366	1.0	
C22orf24	1.1518568	0.1142037	0.9090763169323948	1.0	
IGHV1-17	1.1924921	0.114075445	0.9091779857665678	1.0	
AC018445.5	1.1344265	0.112660624	0.9102996184382002	1.0	
LINC02324	2.8860755	0.11264459	0.9103123291855348	1.0	
AC004974.1	0.9970498	0.11238608	0.9105172931534017	1.0	
SIGLEC6	0.560941	0.11128188	0.9113928262776876	1.0	
AC026691.1	21.025639	0.11031595	0.9121588073977511	1.0	
SESTD1	0.63602996	0.110173665	0.9122716455558919	1.0	
ZNF670	0.7283747	0.10988509	0.9125005058412992	1.0	
KLHDC9	1.0397743	0.10880093	0.9133603859142182	1.0	
HAAO	0.9067245	0.10848029	0.9136147137344927	1.0	
SEL1L3	0.3998218	0.10844222	0.9136449157512868	1.0	
MAJIN	1.315875	0.10800735	0.9139898634094644	1.0	
AC027682.2	1.3888998	0.10796326	0.9140248359670982	1.0	
IGKV1-9	0.49274814	0.107959256	0.914028015298775	1.0	
C5	1.3600246	0.107935205	0.9140470913177232	1.0	
AC068898.1	1.3743103	0.107855044	0.9141106784050921	1.0	
IGHV1-2	0.39907646	0.107147634	0.9146718582388159	1.0	
IGHV4-4	0.56942886	0.10587109	0.9156846329809558	1.0	
TFEC	0.63567686	0.10580095	0.9157402839269105	1.0	
AL133410.2	1.1043003	0.10502941	0.9163524715295003	1.0	
VPREB1	3.0995934	0.10475687	0.916568736688635	1.0	
PTGS1	0.7899485	0.10436408	0.9168804238049647	1.0	
DSP	0.8897501	0.10386308	0.9172780024383179	1.0	
COL4A4	0.59834886	0.103231825	0.9177789809606722	1.0	
AL355312.4	0.7981351	0.10309756	0.9178855425144314	1.0	
CLCN4	0.8309517	0.10299135	0.9179698385199249	1.0	
AF129075.2	1.1169114	0.102338046	0.9184883587222408	1.0	
LINC02137	1.9175762	0.10165068	0.9190339557446459	1.0	
AC080132.1	1.2325263	0.101470314	0.9191771216375364	1.0	
TAS1R3	0.63812584	0.1010595	0.9195032315005564	1.0	
LINC01605	2.3362482	0.100811	0.9197004947734135	1.0	
IGKV2-24	0.5918534	0.09945429	0.9207775754354653	1.0	
SPINT1	0.71816415	0.09939818	0.9208221254895341	1.0	
IGLV1-36	1.5096248	0.09911762	0.9210448794842248	1.0	
FP671120.7	0.83193916	0.097372144	0.9224308660246245	1.0	
AC061958.1	2.7619157	0.096881166	0.9228207670996504	1.0	
TP73	2.6232107	0.09687716	0.9228239500420146	1.0	
ODF3L1	2.634566	0.09687716	0.9228239500420146	1.0	
CATSPERE	1.2656069	0.09613167	0.9234159987606353	1.0	
IGLV5-48	1.2620534	0.09595131	0.9235592427407504	1.0	
SNX21	1.8513728	0.09526595	0.9241035924340448	1.0	
DSCAML1	1.2602693	0.095161736	0.9241863621732855	1.0	
PLGLB2	1.3806542	0.09465873	0.9245858968646434	1.0	
CAPN3	0.6614873	0.094650716	0.9245922641056237	1.0	
SRMS	20.43108	0.09455653	0.9246670795489	1.0	
AC092120.3	20.524282	0.09455653	0.9246670795489	1.0	
RNF144B	0.57564294	0.0937409	0.9253149772489467	1.0	
JSRP1	0.88800097	0.093704835	0.9253436323483205	1.0	
AF131215.5	1.4442098	0.093634695	0.9253993508743393	1.0	
AC068338.3	0.72141683	0.09334211	0.9256317806696418	1.0	
PLD5	1.0466577	0.09321786	0.9257304856547349	1.0	
NRSN2-AS1	0.7643504	0.093049526	0.9258642168127695	1.0	
IGHV3-73	0.73853344	0.09291927	0.9259677006942785	1.0	
PCSK6	1.9583446	0.09289522	0.9259868055478805	1.0	
IGLV3-27	1.1769055	0.09195534	0.9267335202309296	1.0	
VOPP1	0.2705035	0.09137218	0.9271968660925343	1.0	
MEF2C-AS2	2.070289	0.091358155	0.9272080121740017	1.0	
AC233280.1	1.893738	0.09134613	0.9272175659694861	1.0	
AL133467.1	0.6502611	0.09110565	0.9274086440809561	1.0	
AL139042.1	0.6806217	0.09075896	0.927684122390333	1.0	
NPBWR2	20.511118	0.09061667	0.9277971824729796	1.0	
AC007952.7	20.619324	0.09061667	0.9277971824729796	1.0	
PCDHGC3	20.48346	0.09061667	0.9277971824729796	1.0	
IGHV4-28	0.650835	0.090346135	0.9280121598886384	1.0	
IGHV7-4-1	0.6887265	0.08930406	0.9288402700070497	1.0	
AC018682.1	2.2825022	0.08899344	0.9290871254735227	1.0	
C1orf115	0.8442857	0.08866679	0.9293467292281931	1.0	
SIGLEC5	0.7184591	0.08846638	0.9295059990585633	1.0	
AC092296.2	1.2723738	0.08822791	0.9296955338355507	1.0	
AC079601.1	1.6994078	0.08739825	0.9303549547334993	1.0	
AC016027.1	1.910844	0.087386236	0.9303645119107136	1.0	
SKA1	1.575476	0.087386236	0.9303645119107136	1.0	
MGAT3	0.75646675	0.08731409	0.9304218551848333	1.0	
C11orf24	0.4918295	0.08723794	0.9304823845882736	1.0	
NRSN2	0.78908646	0.08720587	0.9305078707732013	1.0	
CORO2B	1.0872313	0.0867189	0.9308949509516725	1.0	
ASPM	20.07363	0.08667682	0.930928403093798	1.0	
DPF1	20.352055	0.08667682	0.930928403093798	1.0	
PTK6	0.72790146	0.08632612	0.9312071756846148	1.0	
FP236383.4	0.9694911	0.08625598	0.9312629312166467	1.0	
AL353622.1	0.72231734	0.08605357	0.9314238276421795	1.0	
PRR11	0.84022516	0.08587522	0.9315656099837132	1.0	
OSBPL10-AS1	1.6658849	0.08585117	0.9315847268701581	1.0	
DUBR	1.4932088	0.08584716	0.9315879130217364	1.0	
CNR1	0.6748916	0.08580107	0.9316245538436685	1.0	
IGHV5-10-1	0.43185693	0.08518184	0.9321168293404535	1.0	
AC006538.3	0.73701894	0.08510168	0.932180556226112	1.0	
KCP	0.91443765	0.085001476	0.9322602154444757	1.0	
IGLV3-21	0.23744634	0.084402286	0.9327365917026025	1.0	
AC099518.4	1.3676682	0.08434016	0.9327859832645495	1.0	
JADE3	0.61581564	0.083933346	0.9331094247187951	1.0	
AIRE	0.74672127	0.083835155	0.9331874984506172	1.0	
CCDC144NL-AS1	1.0779297	0.08381511	0.9332034319442679	1.0	
OR52A1	0.98280656	0.08362073	0.933357988220576	1.0	
AL022069.3	0.65782154	0.0834584	0.9334870526032382	1.0	
LINC01703	1.2324231	0.082809106	0.9340033275849361	1.0	
CCN2	20.58009	0.08273696	0.9340606931892984	1.0	
MS4A4E	20.426102	0.08273696	0.9340606931892984	1.0	
LINC02416	1.1089337	0.08175701	0.9348399431064796	1.0	
MAP7	0.7492139	0.08173496	0.9348574729665317	1.0	
GDF7	0.89050865	0.081173845	0.9353036981971868	1.0	
LIX1	2.527176	0.081113726	0.935351509251305	1.0	
DHRS9	1.0106679	0.08107766	0.9353801959957005	1.0	
AC124045.1	1.8533652	0.08106964	0.9353865708391833	1.0	
PRCD	0.65108716	0.08040231	0.9359172910480975	1.0	
MOXD1	0.78200877	0.079919346	0.9363014036296579	1.0	
LINC00865	1.8892918	0.079526566	0.9366138048811996	1.0	
AL589843.1	0.75326025	0.079502515	0.936632931805944	1.0	
AC098483.1	1.3150362	0.07945842	0.9366679979296101	1.0	
CLCA4-AS1	20.40337	0.07879711	0.9371940044877466	1.0	
LINC01266	20.14634	0.07879711	0.9371940044877466	1.0	
ALDH4A1	0.8245737	0.07855462	0.9373868804391121	1.0	
IGHV3-21	0.4006725	0.0780897	0.937756702446318	1.0	
AC105285.1	1.0728486	0.077310145	0.938376822023373	1.0	
EDN1	2.274112	0.07717187	0.9384868214401084	1.0	
LINC02240	2.3958797	0.077155836	0.9384995750716483	1.0	
KCTD3	1.1395406	0.076312155	0.9391707571119956	1.0	
AL121820.1	0.7749477	0.07601155	0.9394099060722377	1.0	
CR1	0.5354801	0.07585925	0.939531076965803	1.0	
RGL3	1.6017258	0.07557468	0.9397574789636598	1.0	
AL512604.3	1.2009118	0.07544643	0.9398595208936072	1.0	
MEF2C-AS1	0.56411606	0.07527809	0.9399934524248668	1.0	
AKT3-IT1	20.367088	0.07485725	0.9403282886699624	1.0	
AL138762.1	20.261198	0.07485725	0.9403282886699624	1.0	
CFAP57	20.291029	0.07485725	0.9403282886699624	1.0	
EME1	20.26531	0.07485725	0.9403282886699624	1.0	
CTXN2	20.663006	0.07485725	0.9403282886699624	1.0	
AC005759.1	0.97313833	0.07471296	0.9404430920995542	1.0	
TLL2	0.9350066	0.07468491	0.9404654151324345	1.0	
DOK7	0.5201883	0.07446046	0.9406440010778996	1.0	
LINC01754	0.7503659	0.07429613	0.9407747533952866	1.0	
IGKV1D-16	1.7561193	0.07394543	0.9410538033094203	1.0	
XXYLT1-AS2	1.2962773	0.073941424	0.9410569924931858	1.0	
BFSP2	1.1857651	0.07392139	0.9410729384261884	1.0	
SLC16A14	1.046614	0.07386928	0.9411143979625305	1.0	
IGLV2-11	0.38473514	0.07344243	0.9414540532393378	1.0	
AC005833.2	2.2025363	0.073230006	0.9416230875367652	1.0	
MNS1	2.2007198	0.07322199	0.9416294662410309	1.0	
GUCY1A1	1.8602694	0.07320997	0.9416390343044494	1.0	
ASMT	1.3268863	0.073141836	0.941693253489539	1.0	
GSDME	0.7765447	0.07269294	0.9420504689809315	1.0	
KIAA0319	1.24178	0.07249254	0.9422099439502242	1.0	
LINC01800	0.65549475	0.07208572	0.9425336852563178	1.0	
RGS7	0.8454246	0.072011575	0.9425926933168792	1.0	
MUC16	1.8182197	0.071622804	0.9429020920812012	1.0	
ACSM1	1.462465	0.07161479	0.9429084715279761	1.0	
SMPD3	0.7313359	0.07110978	0.9433103840408058	1.0	
TLCD1	1.1327435	0.07097952	0.9434140542965256	1.0	
PCDHGB2	20.199713	0.0709174	0.9434634973715554	1.0	
FAXDC2	20.287235	0.0709174	0.9434634973715554	1.0	
CUZD1	20.195755	0.0709174	0.9434634973715554	1.0	
BX005266.2	20.174467	0.0709174	0.9434634973715554	1.0	
IGKV1-33	20.361525	0.0709174	0.9434634973715554	1.0	
DDAH2	0.38435942	0.07077311	0.943578333740827	1.0	
AC107884.1	0.66188765	0.070714995	0.9436245876098704	1.0	
AC073072.1	0.8120274	0.070448466	0.9438367198556722	1.0	
LINC01504	0.6354615	0.07013584	0.9440855417000619	1.0	
ANK2	1.399501	0.070039645	0.9441621033662968	1.0	
AL049830.3	1.1478758	0.06993945	0.94424185565045	1.0	
LINC01013	0.7377625	0.06975508	0.9443886013130013	1.0	
GPLD1	2.1237254	0.06928414	0.9447634493326429	1.0	
AC109597.2	2.2407131	0.06928414	0.9447634493326429	1.0	
PRICKLE2	2.0705335	0.06928013	0.9447666395811617	1.0	
LINC02285	1.9367253	0.06928013	0.9447666395811617	1.0	
AL022329.1	1.9742365	0.069276124	0.9447698298305663	1.0	
PPP1R3G	1.9424697	0.069276124	0.9447698298305663	1.0	
AC098820.1	2.0095732	0.069272116	0.9447730200808567	1.0	
AC074044.1	0.71430093	0.06918394	0.9448432058112506	1.0	
SAPCD1	1.0753858	0.06915388	0.944867132862683	1.0	
CBLN3	0.6630892	0.06910578	0.9449054162484223	1.0	
FAM81A	0.7693032	0.06899757	0.944991554331433	1.0	
ESPNL	1.2658365	0.06853665	0.9453584459504588	1.0	
MIR4422HG	1.2023478	0.06851661	0.9453743980234592	1.0	
AC092145.1	1.6170613	0.06769096	0.9460316423977946	1.0	
LINC02132	0.7735967	0.067356296	0.9462980601925188	1.0	
SMAD6	20.401962	0.06697754	0.9465995821851634	1.0	
AC009754.1	20.189129	0.06697754	0.9465995821851634	1.0	
GPC4	20.37309	0.06697754	0.9465995821851634	1.0	
PRKD1	20.075445	0.06697754	0.9465995821851634	1.0	
BIRC5	19.429226	0.06697754	0.9465995821851634	1.0	
AL596202.1	20.166986	0.06697754	0.9465995821851634	1.0	
AC005062.1	20.354149	0.06697754	0.9465995821851634	1.0	
ZNF112	20.22838	0.06697754	0.9465995821851634	1.0	
AL033527.3	19.946522	0.06697754	0.9465995821851634	1.0	
AL133259.1	20.350218	0.06697754	0.9465995821851634	1.0	
IGLV2-23	0.71412575	0.06682524	0.9467208312827684	1.0	
SNX29	0.38405105	0.0654505	0.9478153194289769	1.0	
IGHV1-12	1.2590108	0.065258116	0.9479684918533193	1.0	
CPM	0.7839917	0.06494148	0.9482205923194155	1.0	
CHAC1	1.348797	0.064540684	0.9485397142642708	1.0	
CLIP2	0.6019977	0.06391143	0.949040752352386	1.0	
IGKV1D-8	0.67624784	0.06359279	0.9492944704194135	1.0	
CHST6	19.81919	0.063037686	0.9497364946626946	1.0	
ANO7	20.045282	0.063037686	0.9497364946626946	1.0	
AC126696.3	20.18756	0.063037686	0.9497364946626946	1.0	
AL356417.1	0.5709542	0.06263689	0.9500556553645773	1.0	
DOCK6	1.3868483	0.062167954	0.9504290835536622	1.0	
AC093484.3	1.2557645	0.062135886	0.9504546175036211	1.0	
NACA2	1.0817628	0.06207176	0.9505056855561287	1.0	
AC018362.1	2.2723784	0.06140443	0.9510371245027933	1.0	
CAPN14	2.1572883	0.06140042	0.9510403163943247	1.0	
AL109840.2	1.9342341	0.06140042	0.9510403163943247	1.0	
AL021396.1	2.3155901	0.06140042	0.9510403163943247	1.0	
PLK1	2.0918858	0.061392404	0.951046700179744	1.0	
IGHV1-58	0.6126141	0.06101766	0.9513451456476468	1.0	
UMODL1	1.1103458	0.060624875	0.9516579621254156	1.0	
AL356488.3	0.83987904	0.060167965	0.9520218600504294	1.0	
SERINC2	1.6935543	0.059807245	0.9523091549563995	1.0	
AC016168.1	1.6641417	0.059799228	0.9523155393581788	1.0	
RNF215	1.5651382	0.059791215	0.9523219237630186	1.0	
AL357033.3	1.3806953	0.05977518	0.9523346925818775	1.0	
HIF1A-AS3	1.3913722	0.059771173	0.9523378847885043	1.0	
IGLV3-9	0.5221911	0.059510656	0.9525453798572605	1.0	
AC073320.1	19.974981	0.05909783	0.9528741863175733	1.0	
IGHV3-16	20.070988	0.05909783	0.9528741863175733	1.0	
AL357874.1	19.822567	0.05909783	0.9528741863175733	1.0	
AC027279.2	19.975573	0.05909783	0.9528741863175733	1.0	
UBE2QL1	20.029861	0.05909783	0.9528741863175733	1.0	
EEF1A2	19.769579	0.05909783	0.9528741863175733	1.0	
AL359397.1	19.721996	0.05909783	0.9528741863175733	1.0	
AC109587.1	20.048326	0.05909783	0.9528741863175733	1.0	
GRIK3	19.76243	0.05909783	0.9528741863175733	1.0	
AC007881.3	19.881945	0.05909783	0.9528741863175733	1.0	
XRCC2	19.856852	0.05909783	0.9528741863175733	1.0	
SAMD13	19.80274	0.05909783	0.9528741863175733	1.0	
ZNF98	20.104431	0.05909783	0.9528741863175733	1.0	
KIF11	1.0427346	0.05899162	0.952958783454141	1.0	
LINC02812	0.6491488	0.05801367	0.95373774036619	1.0	
AC017104.1	0.45009497	0.057506658	0.9541416022734451	1.0	
AL606834.1	2.341794	0.05746257	0.9541767212581433	1.0	
LINC01562	2.3409426	0.05745856	0.9541799138975287	1.0	
AL160314.2	2.051728	0.05745856	0.9541799138975287	1.0	
AL627309.5	2.1848607	0.057454556	0.9541831065376493	1.0	
TMEM74B	1.6984861	0.05744253	0.954192684462422	1.0	
IGKV6D-21	1.567403	0.057438523	0.954195877105483	1.0	
IL12A	0.52994204	0.056372397	0.955045146099544	1.0	
CDKN2B-AS1	0.7754007	0.056079812	0.9552782251286376	1.0	
TGFB2	0.97282785	0.0560718	0.9552846109093771	1.0	
AC005220.1	1.4769417	0.05584735	0.9554634139338996	1.0	
PAN3-AS1	1.1235688	0.055799253	0.9555017291596261	1.0	
PLCE1	1.0961667	0.05578723	0.9555113079821279	1.0	
CA2	0.57919174	0.055765186	0.9555288691734016	1.0	
NTNG1	0.69391406	0.05574715	0.9555432374368648	1.0	
LRRC56	0.5496738	0.055474605	0.9557603596184266	1.0	
AC245140.3	19.803514	0.055157974	0.9560126086269876	1.0	
