gene	logfoldchanges	scores	pvals	pvals_adj	pct_in_group
HSPA8	31.56672	23.99974	2.798132959730295e-127	1.090779874873324e-125	
SH3BGRL	30.953905	23.99974	2.798132959730295e-127	1.090779874873324e-125	
NDUFB9	31.110388	23.99974	2.798132959730295e-127	1.090779874873324e-125	
HMGB1	31.53866	23.99974	2.798132959730295e-127	1.090779874873324e-125	
BTG1	31.23774	23.99974	2.798132959730295e-127	1.090779874873324e-125	
PRELID1	31.543978	23.99974	2.798132959730295e-127	1.090779874873324e-125	
TALDO1	31.292164	23.99974	2.798132959730295e-127	1.090779874873324e-125	
ISCU	31.365795	23.90672	2.6075753935086717e-126	9.94635801175555e-125	
NDUFA2	30.981089	23.90672	2.6075753935086717e-126	9.94635801175555e-125	
NDUFB8	31.12821	23.90672	2.6075753935086717e-126	9.94635801175555e-125	
GRN	31.201462	23.90672	2.6075753935086717e-126	9.94635801175555e-125	
NOP10	31.365173	23.90672	2.6075753935086717e-126	9.94635801175555e-125	
TPM3	31.287868	23.90672	2.6075753935086717e-126	9.94635801175555e-125	
PCBP2	30.87017	23.813696	2.409094841737687e-125	8.939354646004467e-124	
ATP5I	31.327997	23.813696	2.409094841737687e-125	8.939354646004467e-124	
SRSF3	31.221771	23.813696	2.409094841737687e-125	8.939354646004467e-124	
EIF3M	31.039497	23.813696	2.409094841737687e-125	8.939354646004467e-124	
TSPO	31.122435	23.813696	2.409094841737687e-125	8.939354646004467e-124	
ZNF706	31.058918	23.813696	2.409094841737687e-125	8.939354646004467e-124	
UBE2D3	31.119576	23.813696	2.409094841737687e-125	8.939354646004467e-124	
TPM4	31.341917	23.813696	2.409094841737687e-125	8.939354646004467e-124	
ABRACL	31.212643	23.813696	2.409094841737687e-125	8.939354646004467e-124	
CALR	31.415873	23.813696	2.409094841737687e-125	8.939354646004467e-124	
IFI35	31.08214	23.720675	2.206578937048103e-124	8.053105063049836e-123	
BAX	31.220734	23.720675	2.206578937048103e-124	8.053105063049836e-123	
VIM	32.51053	23.720675	2.206578937048103e-124	8.053105063049836e-123	
CAP1	31.179188	23.720675	2.206578937048103e-124	8.053105063049836e-123	
OAS1	31.297207	23.720675	2.206578937048103e-124	8.053105063049836e-123	
PTGES3	31.07273	23.720675	2.206578937048103e-124	8.053105063049836e-123	
C7orf50	30.858648	23.720675	2.206578937048103e-124	8.053105063049836e-123	
SHFM1	31.313206	23.720675	2.206578937048103e-124	8.053105063049836e-123	
HSPD1	31.383543	23.720675	2.206578937048103e-124	8.053105063049836e-123	
IRF7	30.97204	23.627653	2.003704330675345e-123	7.208864850545354e-122	
EIF3I	31.171858	23.627653	2.003704330675345e-123	7.208864850545354e-122	
SAP18	31.181932	23.627653	2.003704330675345e-123	7.208864850545354e-122	
NDUFA11	31.06635	23.627653	2.003704330675345e-123	7.208864850545354e-122	
MDH2	31.210346	23.627653	2.003704330675345e-123	7.208864850545354e-122	
GPX4	31.398457	23.627653	2.003704330675345e-123	7.208864850545354e-122	
C1QBP	31.261143	23.53463	1.8038335281186632e-122	6.379779718492668e-121	
ARL6IP4	31.273186	23.53463	1.8038335281186632e-122	6.379779718492668e-121	
UFC1	30.944902	23.53463	1.8038335281186632e-122	6.379779718492668e-121	
PPDPF	31.255157	23.53463	1.8038335281186632e-122	6.379779718492668e-121	
HLA-DQB1	31.68955	23.53463	1.8038335281186632e-122	6.379779718492668e-121	
UBE2N	31.215069	23.53463	1.8038335281186632e-122	6.379779718492668e-121	
ANXA11	30.967392	23.53463	1.8038335281186632e-122	6.379779718492668e-121	
CD37	31.436281	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
UXT	30.922482	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
POLR1D	30.844261	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
TUFM	31.058655	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
IDH2	31.381067	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
ATP6V1F	30.999592	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
XRCC5	30.875599	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
FXYD5	31.278166	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
HLA-DQA1	31.635696	23.441608	1.6099336387707516e-121	5.566353401730375e-120	
TXN2	30.862797	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
MRPL51	31.145315	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
ANP32B	31.250523	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
CD79B	31.348866	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
HCLS1	30.994104	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
VAMP8	30.909754	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
CDC42	30.848482	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
HMGN3	31.180824	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
ATP5F1	30.94419	23.348585	1.4245190103121898e-120	4.8311077793321816e-119	
DNAJC8	30.362764	23.255564	1.2496181710385792e-119	4.1741012240510884e-118	
TAP1	30.913109	23.255564	1.2496181710385792e-119	4.1741012240510884e-118	
ERGIC3	30.643785	23.255564	1.2496181710385792e-119	4.1741012240510884e-118	
NDUFAB1	30.982204	23.255564	1.2496181710385792e-119	4.1741012240510884e-118	
MPC2	31.407396	23.255564	1.2496181710385792e-119	4.1741012240510884e-118	
LMAN2	31.124327	23.16254	1.086764081852161e-118	3.582887457214085e-117	
PSMD8	31.086943	23.16254	1.086764081852161e-118	3.582887457214085e-117	
PSMB7	30.729126	23.16254	1.086764081852161e-118	3.582887457214085e-117	
ITM2B	30.899498	23.16254	1.086764081852161e-118	3.582887457214085e-117	
MORF4L1	30.914402	23.16254	1.086764081852161e-118	3.582887457214085e-117	
CYC1	30.620998	23.16254	1.086764081852161e-118	3.582887457214085e-117	
ANXA2	31.177313	23.16254	1.086764081852161e-118	3.582887457214085e-117	
LSM7	31.032627	23.069519	9.370054946724678e-118	3.0355555176265865e-116	
SSBP1	30.9669	23.069519	9.370054946724678e-118	3.0355555176265865e-116	
CCT8	31.433004	23.069519	9.370054946724678e-118	3.0355555176265865e-116	
REEP5	30.947538	22.976496	8.009362887636322e-117	2.539089714709659e-115	
CYTIP	30.650894	22.976496	8.009362887636322e-117	2.539089714709659e-115	
ENY2	30.742033	22.976496	8.009362887636322e-117	2.539089714709659e-115	
EIF5A	31.11533	22.976496	8.009362887636322e-117	2.539089714709659e-115	
ATP6V1G1	30.814547	22.976496	8.009362887636322e-117	2.539089714709659e-115	
ANAPC11	30.79701	22.976496	8.009362887636322e-117	2.539089714709659e-115	
SRI	31.273895	22.976496	8.009362887636322e-117	2.539089714709659e-115	
EID1	30.734121	22.976496	8.009362887636322e-117	2.539089714709659e-115	
ATP5G1	30.965506	22.976496	8.009362887636322e-117	2.539089714709659e-115	
JCHAIN	33.107292	22.883474	6.787390444932869e-116	2.1176419405765047e-114	
SELT	31.034666	22.883474	6.787390444932869e-116	2.1176419405765047e-114	
ST13	30.618711	22.883474	6.787390444932869e-116	2.1176419405765047e-114	
LAMTOR2	30.723286	22.883474	6.787390444932869e-116	2.1176419405765047e-114	
LCP1	31.170982	22.883474	6.787390444932869e-116	2.1176419405765047e-114	
ANAPC16	30.824234	22.790453	5.702388198433913e-115	1.7559593658962207e-113	
MACROD2	31.548378	22.790453	5.702388198433913e-115	1.7559593658962207e-113	
SSR3	31.4143	22.790453	5.702388198433913e-115	1.7559593658962207e-113	
CTSH	31.571877	22.790453	5.702388198433913e-115	1.7559593658962207e-113	
DDT	30.599934	22.790453	5.702388198433913e-115	1.7559593658962207e-113	
HNRNPDL	30.994719	22.790453	5.702388198433913e-115	1.7559593658962207e-113	
CSNK2B	30.706041	22.790453	5.702388198433913e-115	1.7559593658962207e-113	
WDR1	30.757816	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
NDUFS7	30.613108	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
NDUFB3	31.130943	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
AP2M1	30.63038	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
IFI16	31.111544	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
KIAA0125	31.69658	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
PSMA1	30.928213	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
TRAC	31.314613	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
HLA-DQA2	31.044363	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
ZNHIT1	30.509033	22.69743	4.749630972316306e-114	1.4327245672784748e-112	
PHPT1	31.18383	22.604408	3.922041249981422e-113	1.166223732622305e-111	
SNRPD1	30.888025	22.604408	3.922041249981422e-113	1.166223732622305e-111	
ENSA	30.689516	22.604408	3.922041249981422e-113	1.166223732622305e-111	
TBCA	30.904034	22.604408	3.922041249981422e-113	1.166223732622305e-111	
NPC2	30.856304	22.604408	3.922041249981422e-113	1.166223732622305e-111	
RPL22L1	31.13724	22.604408	3.922041249981422e-113	1.166223732622305e-111	
NDUFS6	30.886911	22.604408	3.922041249981422e-113	1.166223732622305e-111	
SF3B6	30.757088	22.604408	3.922041249981422e-113	1.166223732622305e-111	
MYEOV2	30.592213	22.604408	3.922041249981422e-113	1.166223732622305e-111	
EIF3D	30.841187	22.511385	3.2108033338292132e-112	9.405453134951076e-111	
GADD45GIP1	30.751318	22.511385	3.2108033338292132e-112	9.405453134951076e-111	
TUBA1B	31.375084	22.511385	3.2108033338292132e-112	9.405453134951076e-111	
LAMTOR1	30.74996	22.511385	3.2108033338292132e-112	9.405453134951076e-111	
HSPE1	31.044668	22.511385	3.2108033338292132e-112	9.405453134951076e-111	
FCRLA	31.480875	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
SON	30.662636	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
FKBP1A	30.864958	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
C9orf16	30.757662	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
MARCKSL1	31.678406	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
RGS10	30.75151	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
MRPL20	30.773243	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
NDUFC2	30.701	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
SYNGR2	31.076765	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
MEF2C	30.882652	22.418364	2.6059409595612105e-111	7.491341134479286e-110	
SEPT6	30.600021	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
CNBP	30.764439	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
PRDX6	30.618176	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
UQCRC2	30.571226	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
MRPS21	30.667053	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
PRRC2C	30.433584	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
PPP4C	30.630194	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
ERP44	30.887457	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
RBM3	30.643246	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
UQCRFS1	30.622343	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
ARHGDIA	30.833183	22.32534	2.0968377066956821e-110	5.936410279914017e-109	
SAT1	31.177303	22.232319	1.672686313326762e-109	4.675876617726837e-108	
MRPL52	30.417923	22.232319	1.672686313326762e-109	4.675876617726837e-108	
NEAT1	31.41475	22.232319	1.672686313326762e-109	4.675876617726837e-108	
CSDE1	30.425224	22.232319	1.672686313326762e-109	4.675876617726837e-108	
SNX3	30.794603	22.232319	1.672686313326762e-109	4.675876617726837e-108	
ROMO1	30.551	22.232319	1.672686313326762e-109	4.675876617726837e-108	
UBE2J1	30.860458	22.232319	1.672686313326762e-109	4.675876617726837e-108	
NDUFB5	30.648005	22.232319	1.672686313326762e-109	4.675876617726837e-108	
FIBP	30.514673	22.139296	1.3228594084664344e-108	3.6349430407388304e-107	
BLOC1S1	30.690151	22.139296	1.3228594084664344e-108	3.6349430407388304e-107	
FKBP8	30.830166	22.139296	1.3228594084664344e-108	3.6349430407388304e-107	
NDUFB7	30.683277	22.139296	1.3228594084664344e-108	3.6349430407388304e-107	
UBE2I	30.481806	22.139296	1.3228594084664344e-108	3.6349430407388304e-107	
FNBP1	30.546553	22.139296	1.3228594084664344e-108	3.6349430407388304e-107	
SNRPB	30.78744	22.139296	1.3228594084664344e-108	3.6349430407388304e-107	
SET	30.625591	22.139296	1.3228594084664344e-108	3.6349430407388304e-107	
PRDX2	30.870079	22.046274	1.037199841427617e-107	2.825931426636197e-106	
CIRBP	30.686152	22.046274	1.037199841427617e-107	2.825931426636197e-106	
NDUFB1	30.710878	22.046274	1.037199841427617e-107	2.825931426636197e-106	
CD164	30.61397	22.046274	1.037199841427617e-107	2.825931426636197e-106	
FBL	30.494385	21.95325	8.062334640672617e-107	2.165051166110677e-105	
PSMD4	30.683172	21.95325	8.062334640672617e-107	2.165051166110677e-105	
ICAM3	30.829056	21.95325	8.062334640672617e-107	2.165051166110677e-105	
P4HB	31.106365	21.95325	8.062334640672617e-107	2.165051166110677e-105	
EIF4G2	30.533968	21.95325	8.062334640672617e-107	2.165051166110677e-105	
SRP9	30.56577	21.95325	8.062334640672617e-107	2.165051166110677e-105	
XRCC6	30.537474	21.95325	8.062334640672617e-107	2.165051166110677e-105	
CHMP2A	30.79903	21.86023	6.2131078215231375e-106	1.6484950400950768e-104	
PYCARD	30.848373	21.86023	6.2131078215231375e-106	1.6484950400950768e-104	
YWHAE	30.657742	21.86023	6.2131078215231375e-106	1.6484950400950768e-104	
TUBB	31.039621	21.86023	6.2131078215231375e-106	1.6484950400950768e-104	
S100A11	31.258997	21.86023	6.2131078215231375e-106	1.6484950400950768e-104	
TOMM22	30.644407	21.86023	6.2131078215231375e-106	1.6484950400950768e-104	
SCAND1	30.441174	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
NDUFA3	30.63458	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
RBM8A	30.473063	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
AP2S1	30.64238	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
VDAC1	30.615398	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
IFI27L2	30.60521	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
ECHS1	30.5896	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
GSTO1	30.677128	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
EIF4A2	30.789003	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
MDH1	30.56246	21.767208	4.7468632089754595e-105	1.2381634226117314e-103	
SNRPF	30.745266	21.674185	3.595459202643347e-104	9.296306104560502e-103	
SPCS2	30.82807	21.674185	3.595459202643347e-104	9.296306104560502e-103	
PSMA5	30.556833	21.674185	3.595459202643347e-104	9.296306104560502e-103	
CCDC85B	30.717964	21.674185	3.595459202643347e-104	9.296306104560502e-103	
LCK	30.944107	21.674185	3.595459202643347e-104	9.296306104560502e-103	
TIMM8B	30.444971	21.674185	3.595459202643347e-104	9.296306104560502e-103	
HSD17B10	30.41554	21.674185	3.595459202643347e-104	9.296306104560502e-103	
THRAP3	30.283781	21.581163	2.6999262556880406e-103	6.915320143991159e-102	
FAM96B	30.449026	21.581163	2.6999262556880406e-103	6.915320143991159e-102	
HNRNPF	30.65091	21.581163	2.6999262556880406e-103	6.915320143991159e-102	
GTF2A2	30.385323	21.581163	2.6999262556880406e-103	6.915320143991159e-102	
RANBP1	30.47261	21.581163	2.6999262556880406e-103	6.915320143991159e-102	
UBXN4	30.437414	21.48814	2.010015448076865e-102	5.0785817667434985e-101	
MZB1	31.498093	21.48814	2.010015448076865e-102	5.0785817667434985e-101	
NDUFA6	30.469429	21.48814	2.010015448076865e-102	5.0785817667434985e-101	
C4orf3	30.579973	21.48814	2.010015448076865e-102	5.0785817667434985e-101	
ARL6IP5	30.803297	21.48814	2.010015448076865e-102	5.0785817667434985e-101	
PSMA3	30.707651	21.48814	2.010015448076865e-102	5.0785817667434985e-101	
MRPL41	30.484846	21.48814	2.010015448076865e-102	5.0785817667434985e-101	
SMARCB1	30.556807	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
OSTC	30.698381	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
GSTK1	30.417704	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
RBM39	30.352018	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
PDIA3	30.883783	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
CCT3	30.656958	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
CAPZA1	30.432688	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
PNISR	30.492329	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
SSB	30.313637	21.395119	1.4835319790846942e-101	3.698300311036574e-100	
LGALS3	30.806053	21.302095	1.0855367305621474e-100	2.6723337945844287e-99	
ATP6V0B	30.36083	21.302095	1.0855367305621474e-100	2.6723337945844287e-99	
LSM3	30.692404	21.302095	1.0855367305621474e-100	2.6723337945844287e-99	
NCL	30.48788	21.302095	1.0855367305621474e-100	2.6723337945844287e-99	
RNF181	30.512009	21.302095	1.0855367305621474e-100	2.6723337945844287e-99	
HLA-DRB5	30.545654	21.302095	1.0855367305621474e-100	2.6723337945844287e-99	
C8orf59	30.456207	21.302095	1.0855367305621474e-100	2.6723337945844287e-99	
ACAP1	30.236935	21.302095	1.0855367305621474e-100	2.6723337945844287e-99	
H2AFV	30.689249	21.209074	7.874850122377456e-100	1.900356688715768e-98	
HMGA1	30.726295	21.209074	7.874850122377456e-100	1.900356688715768e-98	
TXNDC17	30.631142	21.209074	7.874850122377456e-100	1.900356688715768e-98	
LSM2	30.289494	21.209074	7.874850122377456e-100	1.900356688715768e-98	
THOC7	30.412762	21.209074	7.874850122377456e-100	1.900356688715768e-98	
COPZ1	30.317791	21.209074	7.874850122377456e-100	1.900356688715768e-98	
VPS29	30.293077	21.209074	7.874850122377456e-100	1.900356688715768e-98	
OCIAD2	30.292824	21.209074	7.874850122377456e-100	1.900356688715768e-98	
STAT1	30.819902	21.209074	7.874850122377456e-100	1.900356688715768e-98	
EIF1AY	30.377024	21.209074	7.874850122377456e-100	1.900356688715768e-98	
FERMT3	30.457891	21.209074	7.874850122377456e-100	1.900356688715768e-98	
MRPS34	30.302788	21.209074	7.874850122377456e-100	1.900356688715768e-98	
CYCS	30.562872	21.209074	7.874850122377456e-100	1.900356688715768e-98	
DYNLRB1	30.432238	21.209074	7.874850122377456e-100	1.900356688715768e-98	
NME1	30.541658	21.11605	5.663570422523386e-99	1.3438762352414354e-97	
NCF4	30.800745	21.11605	5.663570422523386e-99	1.3438762352414354e-97	
MRPL57	30.306154	21.11605	5.663570422523386e-99	1.3438762352414354e-97	
RNF7	30.415638	21.11605	5.663570422523386e-99	1.3438762352414354e-97	
ZC3H15	30.219555	21.11605	5.663570422523386e-99	1.3438762352414354e-97	
ANP32A	30.442163	21.11605	5.663570422523386e-99	1.3438762352414354e-97	
ACADM	30.655354	21.11605	5.663570422523386e-99	1.3438762352414354e-97	
ATP1B3	30.393381	21.02303	4.038207390983704e-98	9.4244321702471e-97	
C11orf58	30.423313	21.02303	4.038207390983704e-98	9.4244321702471e-97	
ITGB7	30.724102	21.02303	4.038207390983704e-98	9.4244321702471e-97	
EIF2S2	30.27929	21.02303	4.038207390983704e-98	9.4244321702471e-97	
PHB2	30.388773	21.02303	4.038207390983704e-98	9.4244321702471e-97	
DDOST	30.302486	21.02303	4.038207390983704e-98	9.4244321702471e-97	
RSL1D1	30.43502	21.02303	4.038207390983704e-98	9.4244321702471e-97	
MIF	30.735851	21.02303	4.038207390983704e-98	9.4244321702471e-97	
HIST1H4C	30.486835	21.02303	4.038207390983704e-98	9.4244321702471e-97	
DNAJC15	30.314425	21.02303	4.038207390983704e-98	9.4244321702471e-97	
SRRM2	30.174547	21.02303	4.038207390983704e-98	9.4244321702471e-97	
PSMA2	30.497585	21.02303	4.038207390983704e-98	9.4244321702471e-97	
SRSF11	30.245073	21.02303	4.038207390983704e-98	9.4244321702471e-97	
C12orf57	30.562506	21.02303	4.038207390983704e-98	9.4244321702471e-97	
HCST	30.659792	20.930006	2.854547752536207e-97	6.58830364173516e-96	
GTF3C6	30.521257	20.930006	2.854547752536207e-97	6.58830364173516e-96	
LAP3	30.552877	20.930006	2.854547752536207e-97	6.58830364173516e-96	
GDI2	30.420992	20.930006	2.854547752536207e-97	6.58830364173516e-96	
SUMO1	30.392326	20.930006	2.854547752536207e-97	6.58830364173516e-96	
OXA1L	30.326431	20.930006	2.854547752536207e-97	6.58830364173516e-96	
PSAP	30.385065	20.930006	2.854547752536207e-97	6.58830364173516e-96	
TXNL1	30.1938	20.930006	2.854547752536207e-97	6.58830364173516e-96	
SRSF2	30.388288	20.930006	2.854547752536207e-97	6.58830364173516e-96	
